plate,transfer,p,mean,n,se,max,min
3,0,A/B,0.010638297872340425,4,0.010638297872340425,0.0425531914893617,0
3,0,AB,0.08776595744680851,4,0.02393617021276596,0.1595744680851064,0.06382978723404255
3,0,E,0,4,0,0,0
3,1,U,0.29521276595744683,4,0.00908417621095709,0.3191489361702128,0.2765957446808511
3,1,S,0.031914893617021274,4,0.01302920075948499,0.05319148936170213,0
3,1,A,0.010638297872340425,4,0.006142024140315168,0.02127659574468085,0
3,1,B,0.523936170212766,4,0.034574468085106384,0.5851063829787234,0.425531914893617
3,1,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
3,1,AB,0.1356382978723404,4,0.04351202550286534,0.26595744680851063,0.0851063829787234
3,1,E,0,4,0,0,0
3,2,U,0.3191489361702128,4,0.01565915047221249,0.35106382978723405,0.2765957446808511
3,2,S,0.0797872340425532,4,0.006866991748594712,0.09574468085106383,0.06382978723404255
3,2,A,0.007978723404255319,4,0.0026595744680851063,0.010638297872340425,0
3,2,B,0.4601063829787234,4,0.047847708398984515,0.5319148936170213,0.3191489361702128
3,2,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
3,2,AB,0.13031914893617022,4,0.045212765957446804,0.26595744680851063,0.0851063829787234
3,2,E,0,4,0,0,0
3,3,U,0.31382978723404253,4,0.00686699174859471,0.32978723404255317,0.2978723404255319
3,3,S,0.023936170212765957,4,0.005092697381682649,0.031914893617021274,0.010638297872340425
3,3,A,0.02127659574468085,4,0.011490674997177057,0.05319148936170213,0
3,3,B,0.38829787234042556,4,0.03146850948457243,0.43617021276595747,0.2978723404255319
3,3,A/B,0.05319148936170213,4,0.00868613383965666,0.07446808510638298,0.031914893617021274
3,3,AB,0.19946808510638298,4,0.042856850940680216,0.2978723404255319,0.1276595744680851
3,3,E,0,4,0,0,0
3,4,U,0.25265957446808507,4,0.01588339793188734,0.2978723404255319,0.22340425531914893
3,4,S,0.010638297872340425,4,0.007522412565814335,0.031914893617021274,0
3,4,A,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
3,4,B,0.46808510638297873,4,0.03392043700303013,0.5319148936170213,0.3723404255319149
3,4,A/B,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
3,4,AB,0.2579787234042553,4,0.04705267556636737,0.3829787234042553,0.1595744680851064
3,4,E,0,4,0,0,0
3,5,U,0.1622340425531915,4,0.00509269738168265,0.1702127659574468,0.14893617021276595
3,5,S,0.06648936170212766,4,0.007978723404255319,0.07446808510638298,0.0425531914893617
3,5,A,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
3,5,B,0.43351063829787234,4,0.030825068529634236,0.5,0.35106382978723405
3,5,A/B,0.023936170212765957,4,0.002659574468085106,0.031914893617021274,0.02127659574468085
3,5,AB,0.31117021276595747,4,0.038693533409211334,0.4148936170212766,0.23404255319148937
3,5,E,0,4,0,0,0
3,6,U,NA,4,NA,NA,NA
3,6,S,NA,4,NA,NA,NA
3,6,A,NA,4,NA,NA,NA
3,6,B,NA,4,NA,NA,NA
3,6,A/B,NA,4,NA,NA,NA
3,6,AB,NA,4,NA,NA,NA
3,6,E,NA,4,NA,NA,NA
3,7,U,NA,4,NA,NA,NA
3,7,S,NA,4,NA,NA,NA
3,7,A,NA,4,NA,NA,NA
3,7,B,NA,4,NA,NA,NA
3,7,A/B,NA,4,NA,NA,NA
3,7,AB,NA,4,NA,NA,NA
3,7,E,NA,4,NA,NA,NA
3,8,U,0.13563829787234044,4,0.009084176210957093,0.1595744680851064,0.11702127659574468
3,8,S,0,4,0,0,0
3,8,A,0,4,0,0,0
3,8,B,0.4627659574468085,4,0.045238832702741406,0.5531914893617021,0.3404255319148936
3,8,A/B,0.023936170212765957,4,0.007978723404255319,0.0425531914893617,0.010638297872340425
